problemId,tags,rating,name,solved
1717:D,combinatorics+constructive algorithms+greedy+math,1900.0,Madoka and The Corruption Scheme,3582
1717:C,greedy,1300.0,Madoka and Formal Statement,11599
1717:B,constructive algorithms+implementation,1100.0,Madoka and Underground Competitions,12994
1717:A,math+number theory,800.0,Madoka and Strange Thoughts,17487
1716:F,combinatorics+dp+math+number theory,2500.0,Bags with Balls,716
1716:E,bitmasks+data structures+dfs and similar+divide and conquer+dp,2500.0,Swap and Maximum Block,807
1716:D,brute force+dp+math,2000.0,Chip Move,4059
1716:C,data structures+dp+greedy+implementation+ternary search,2000.0,Robot in a Hallway,3467
1716:B,constructive algorithms+math,800.0,Permutation Chain,20100
1716:A,greedy+math,800.0,2-3 Moves,27226
1715:F,constructive algorithms+geometry+interactive+math,2700.0,Crop Squares,421
1715:E,data structures+divide and conquer+dp+geometry+graphs+greedy+shortest paths,2400.0,Long Way Home,1198
1715:D,2-sat+bitmasks+graphs+greedy,1900.0,2+ doors,3958
1715:C,combinatorics+data structures+implementation+math,1700.0,Monoblock,7107
1715:B,constructive algorithms+greedy+math,1000.0,Beautiful Array,17062
1715:A,constructive algorithms+greedy+math,800.0,Crossmarket,21579
1714:G,binary search+data structures+dfs and similar+trees,1700.0,Path Prefixes,5418
1714:F,constructive algorithms+implementation+trees,1900.0,Build a Tree and That Is It,2435
1714:E,brute force+math+number theory,1400.0,Add Modulo 10,11573
1714:D,brute force+data structures+dp+greedy+strings,1600.0,Color with Occurrences,6863
1714:C,greedy,800.0,Minimum  Varied Number,25155
1714:B,data structures+greedy+implementation,800.0,Remove Prefix,24417
1714:A,implementation+math,900.0,Everyone Loves to Sleep,23475
1713:F,bitmasks+combinatorics+constructive algorithms+dp+math,2900.0,Lost Array,341
1713:E,2-sat+data structures+dsu+greedy+matrices,2400.0,Cross Swapping,1256
1713:D,constructive algorithms+greedy+interactive+number theory+probabilities,1800.0,Tournament Countdown,4780
1713:C,constructive algorithms+dp+math,1200.0,Build Permutation,14006
1713:B,constructive algorithms+sortings,1000.0,Optimal Reduction,18099
1713:A,geometry+greedy+implementation,800.0,Traveling Salesman Problem,20101
1712:F,binary search+data structures+dfs and similar+trees,3200.0,Triameter,183
1712:E2,brute force+data structures+math+number theory+two pointers,2500.0,LCM Sum (hard version),925
1712:E1,binary search+brute force+combinatorics+math+number theory+two pointers,2300.0,LCM Sum (easy version),1671
1712:D,binary search+constructive algorithms+data structures+greedy+shortest paths,2000.0,Empty Graph,3639
1712:C,greedy+sortings,1100.0,Sort Zero,16626
1712:B,constructive algorithms+greedy+number theory,800.0,Woeful Permutation,19810
1712:A,greedy+implementation,800.0,Wonderful Permutation,22116
1711:B,brute force+graphs,1300.0,Party,11562
1711:A,constructive algorithms,800.0,Perfect Permutation,22764
1710:E,binary search+games+graph matchings,2400.0,Two Arrays,374
1710:D,constructive algorithms+trees,3400.0,Recover the Tree,296
1710:C,bitmasks+brute force+constructive algorithms+dp+greedy+math,2500.0,XOR Triangle,1063
1710:B,binary search+brute force+data structures+geometry+greedy+implementation+math,2100.0,Rain,1970
1710:A,constructive algorithms+greedy+math,1500.0,Color the Picture,9105
1709:F,bitmasks+brute force+dp+fft+flows+graphs+math+meet-in-the-middle+trees,2500.0,Multiset of Strings,445
1709:E,bitmasks+data structures+dfs and similar+dsu+greedy+trees,2400.0,XOR Tree,1665
1709:D,binary search+data structures+greedy+math,1700.0,Rorororobot,6666
1709:C,constructive algorithms+greedy+implementation+strings,1800.0,Recover an RBS,7247
1709:B,data structures+dp+implementation,900.0,Also Try Minecraft,19152
1709:A,brute force+greedy+implementation+math,800.0,Three Doors,25401
1708:B,constructive algorithms+math,1100.0,Difference of GCDs,16803
1708:A,greedy+math,800.0,Difference Operations,19954
1707:F,bitmasks+constructive algorithms+dp+number theory,3500.0,Bugaboo,89
1707:E,binary search+data structures,3500.0,Replace,301
1707:D,combinatorics+dfs and similar+dp+math+trees,3000.0,Partial Virtual Trees,414
1707:C,dfs and similar+dsu+graphs+greedy+sortings+trees,2400.0,DFS Trees,1100
1707:B,brute force+data structures+implementation+sortings,1900.0,Difference Array,4679
1707:A,binary search+constructive algorithms+greedy+implementation,1600.0,Doremy's IQ,10461
1706:E,binary search+data structures+dfs and similar+divide and conquer+dsu+greedy+trees,2300.0,Qpwoeirut and Vertices,1773
1706:D2,brute force+constructive algorithms+data structures+dp+greedy+math+number theory+two pointers,2400.0,Chopping Carrots (Hard Version),1379
1706:D1,binary search+brute force+constructive algorithms+greedy+number theory,1700.0,Chopping Carrots (Easy Version),5645
1706:C,dp+flows+greedy+implementation,1400.0,Qpwoeirut And The City,12195
1706:B,dp+greedy+math,1100.0,Making Towers,14730
1706:A,2-sat+constructive algorithms+greedy+string suffix structures+strings,800.0,Another String Minimization Problem,20932
1705:F,bitmasks+constructive algorithms+interactive+probabilities,2900.0,Mark and the Online Exam,449
1705:E,binary search+bitmasks+brute force+combinatorics+data structures+greedy,2300.0,Mark and Professor Koro,1650
1705:D,combinatorics+constructive algorithms+greedy+math+sortings,1800.0,Mark and Lightbulbs,5173
1705:C,brute force+implementation,1400.0,Mark and His Unfinished Essay,11198
1705:B,constructive algorithms+greedy+implementation,900.0,Mark the Dust Sweeper,19418
1705:A,greedy+sortings,800.0,Mark the Photographer,22494
1704:H2,combinatorics+fft+math,3500.0,Game of AI (hard version),49
1704:H1,combinatorics+constructive algorithms+dp+fft+math,3200.0,Game of AI (easy version),129
1704:G,constructive algorithms+fft+math+strings,3500.0,Mio and Lucky Array,69
1704:F,constructive algorithms+dp+games,2600.0,Colouring Game,667
1704:E,brute force+constructive algorithms+dp+graphs+implementation+math,2200.0,Count Seconds,1919
1704:D,constructive algorithms+hashing+implementation+math,1900.0,Magical Array,4232
1704:C,greedy+implementation+sortings,1200.0,Virus,11405
1704:B,brute force+greedy+implementation,1000.0,Luke is a Foodie,13656
1704:A,constructive algorithms+greedy,800.0,Two 0-1 Sequences,14705
1703:G,bitmasks+brute force+dp+greedy+math,1600.0,"Good Key, Bad Key",7505
1703:F,binary search+data structures+dp+greedy+sortings,1300.0,Yet Another Problem About Pairs Satisfying an Inequality,13509
1703:E,implementation,1200.0,Mirror Grid,13351
1703:D,brute force+data structures+strings,1100.0,Double Strings,19041
1703:C,brute force+implementation+strings,800.0,Cypher,28088
1703:B,data structures+implementation,800.0,ICPC Balloons,32874
1703:A,brute force+implementation+strings,800.0,YES or YES?,39533
1702:G2,data structures+dfs and similar+trees,2000.0,Passable Paths (hard version),3218
1702:G1,dfs and similar+trees,1900.0,Passable Paths (easy version),3963
1702:F,constructive algorithms+data structures+greedy+math+number theory,1700.0,Equate Multisets,6461
1702:E,dfs and similar+dsu+graphs,1600.0,Split Into Two Sets,9181
1702:D,greedy,1000.0,Not a Cheap String,19190
1702:C,data structures+greedy,1100.0,Train and Queries,17704
1702:B,greedy,800.0,Polycarp Writes a String from Memory,23676
1702:A,constructive algorithms,800.0,Round Down the Price,28348
1701:F,combinatorics+data structures+implementation+math+matrices,2500.0,Points,714
1701:E,brute force+dp+greedy+strings,2500.0,Text Editor,920
1701:D,binary search+data structures+greedy+math+sortings+two pointers,1900.0,Permutation Restoration,4691
1701:C,binary search+greedy+implementation+two pointers,1400.0,Schedule Management,12629
1701:B,greedy,800.0,Permutation,18792
1701:A,implementation,800.0,Grass Field,23304
1700:F,constructive algorithms+dp+greedy,2600.0,Puzzle,671
1700:E,brute force+constructive algorithms,2600.0,Serega the Pirate,674
1700:D,binary search+dp+greedy+math,1900.0,River Locks,4856
1700:C,constructive algorithms+data structures+greedy,1700.0,Helping the Nature,8670
1700:B,constructive algorithms+implementation+math,1100.0,Palindromic Numbers ,15880
1700:A,constructive algorithms+greedy+math,800.0,Optimal Path,20717
1699:E,data structures+dp+greedy+math+number theory+two pointers,2600.0,Three Days Grace,855
1699:D,data structures+dp+greedy,2300.0,Almost Triple Deletions,2631
1699:C,combinatorics+constructive algorithms+math,1700.0,The Third Problem,8029
1699:B,bitmasks+constructive algorithms+matrices,900.0,Almost Ternary Matrix,16908
1699:A,constructive algorithms+math,800.0,The Third Three Number Problem,21870
1698:G,bitmasks+math+matrices+meet-in-the-middle+number theory,2900.0,Long Binary String,231
1698:F,constructive algorithms+graphs+implementation+math,2800.0,Equal Reversal,427
1698:E,brute force+combinatorics+greedy+sortings+trees+two pointers,2300.0,PermutationForces II,1394
1698:D,binary search+constructive algorithms+interactive,1600.0,Fixed Point Guessing,7248
1698:C,brute force+data structures,1300.0,3SUM Closure,14953
1698:B,constructive algorithms+greedy+implementation,800.0,Rising Sand,19473
1698:A,bitmasks+brute force,800.0,XOR Mixup,23585
1697:F,2-sat+constructive algorithms+graphs+implementation,2800.0,Too Many Constraints,343
1697:E,brute force+combinatorics+constructive algorithms+dp+geometry+graphs+greedy+implementation+math,2400.0,Coloring,985
1697:D,binary search+constructive algorithms+interactive,1900.0,Guess The String,3651
1697:C,binary search+constructive algorithms+data structures+greedy+implementation+strings+two pointers,1400.0,awoo's Favorite Problem,11749
1697:B,greedy+sortings,900.0,Promo,20977
1697:A,greedy+implementation,800.0,Parkway Walk,23396
1696:H,brute force+combinatorics+dp+greedy+implementation+math+two pointers,3500.0,Maximum Product?,85
1696:G,brute force+data structures+geometry+math,3300.0,Fishingprince Plays With Array Again,183
1696:F,brute force+constructive algorithms+dfs and similar+dsu+graphs+trees,2600.0,Tree Recovery,719
1696:E,combinatorics+math,2000.0,Placing Jinas,3149
1696:D,binary search+constructive algorithms+data structures+divide and conquer+greedy+shortest paths,1900.0,Permutation Graph,4497
1696:C,constructive algorithms+greedy+implementation+math,1400.0,Fishingprince Plays With Array,9938
1696:B,greedy,900.0,NIT Destroys the Universe,16356
1696:A,bitmasks+greedy,800.0,NIT orz!,16631
1695:E,constructive algorithms+dfs and similar+graphs,2700.0,Ambiguous Dominoes,352
1695:D2,constructive algorithms+dfs and similar+dp+greedy+trees,2300.0,Tree Queries (Hard Version),1575
1695:D1,brute force+constructive algorithms+dfs and similar+dp+greedy+trees,2200.0,Tree Queries (Easy Version),1729
1695:C,brute force+data structures+dp+graphs+greedy+shortest paths,1700.0,Zero Path,8330
1695:B,games+greedy,1000.0,Circle Game,15909
1695:A,games,800.0,Subrectangle Guess,15150
1694:B,constructive algorithms+greedy,1200.0,Paranoid String,15675
1694:A,greedy+implementation,800.0,Creep,20443
1693:F,binary search+greedy+two pointers,3400.0,I Might Be Wrong,180
1693:E,data structures+greedy,3400.0,Outermost Maximums,220
1693:D,brute force+data structures+divide and conquer+dp+greedy,2800.0,Decinc Dividing,569
1693:C,graphs+greedy+shortest paths,2300.0,Keshi in Search of AmShZ,1882
1693:B,dfs and similar+dp+greedy+trees,1700.0,Fake Plastic Trees,6529
1693:A,greedy,1300.0,Directional Increase,13328
1692:H,data structures+dp+greedy+math,1700.0,Gambling,5471
1692:G,data structures+dp+sortings+two pointers,1400.0,2^Sort,11721
1692:F,brute force+math,1300.0,3SUM,15457
1692:E,binary search+implementation+two pointers,1200.0,Binary Deque,14765
1692:D,brute force+implementation,1100.0,The Clock,15698
1692:C,implementation,800.0,Where's the Bishop?,26545
1692:B,greedy+sortings,800.0,All Distinct,26716
1692:A,implementation,800.0,Marathon,39727
1691:F,combinatorics+dfs and similar+dp+math+trees,2500.0,K-Set Tree,740
1691:E,data structures+dfs and similar+dsu+graphs+greedy+sortings,2300.0,Number of Groups,1459
1691:D,binary search+constructive algorithms+data structures+divide and conquer+implementation+two pointers,1800.0,Max GEQ Sum,4328
1691:C,brute force+constructive algorithms+greedy+math+strings,1400.0,Sum of Substrings,12860
1691:B,constructive algorithms+greedy+implementation+two pointers,1000.0,Shoe Shuffling,18296
1691:A,brute force+greedy+math,800.0,Beat The Odds,25986
1690:G,binary search+data structures+greedy+sortings,2000.0,Count the Trains,2574
1690:F,graphs+math+number theory+strings,1700.0,Shifting String,5493
1690:E,binary search+greedy+math+two pointers,1500.0,Price Maximization,11718
1690:D,implementation+two pointers,1000.0,Black and White Stripe,20299
1690:C,data structures+greedy+implementation,800.0,Restoring the Duration of Tasks,22627
1690:B,greedy+implementation,800.0,Array Decrements,22020
1690:A,constructive algorithms+greedy,800.0,Print a Pedestal (Codeforces logo?),28715
1689:E,bitmasks+brute force+constructive algorithms+dfs and similar+dsu+graphs,2500.0,ANDfinity,963
1689:D,data structures+dp+geometry+shortest paths,1900.0,Lena and Matrix,3390
1689:C,dfs and similar+dp+trees,1600.0,Infected Tree,8037
1689:B,data structures+greedy,900.0,Mystic Permutation,15071
1689:A,brute force+greedy+implementation+sortings+two pointers,800.0,Lex String,14947
1688:C,constructive algorithms+greedy+strings,1700.0,Manipulating History,6867
1688:B,bitmasks+constructive algorithms+greedy+sortings,800.0,Patchouli's Magical Talisman,16507
1688:A,bitmasks+brute force,800.0,Cirno's Perfect Bitmasks Classroom,18090
1687:F,fft+math,3500.0,Koishi's Unconscious Permutation,51
1687:E,combinatorics+constructive algorithms+greedy+math+number theory,3500.0,Become Big For Me,153
1687:D,binary search+brute force+data structures+dsu+implementation+math,2900.0,Cute number,411
1687:C,binary search+brute force+data structures+dsu+greedy+sortings,2500.0,Sanae and Giant Robot,1107
1687:B,constructive algorithms+graphs+greedy+interactive+sortings,1700.0,Railway System,2898
1687:A,brute force+greedy,1600.0,The Enchanted Forest,8395
1686:B,dp+greedy,800.0,Odd Subarrays,16440
1686:A,greedy,800.0,Everything Everywhere All But One,19037
1685:E,data structures+greedy,3500.0,The Ultimate LIS Problem,86
1685:D2,constructive algorithms+greedy,3500.0,Permutation Weight (Hard Version),75
1685:D1,constructive algorithms+dfs and similar+dsu,2800.0,Permutation Weight (Easy Version),337
1685:C,brute force+constructive algorithms+greedy,2600.0,Bring Balance,709
1685:B,greedy+implementation+sortings+strings,2000.0,Linguistics,2692
1685:A,constructive algorithms+greedy+sortings,1100.0,Circular Local MiniMax,14765
1684:H,constructive algorithms+dfs and similar+divide and conquer+math,3400.0,Hard Cut,179
1684:G,constructive algorithms+flows+graph matchings+math+number theory,2800.0,Euclid Guess,443
1684:F,data structures+two pointers,2600.0,Diverse Segments,714
1684:E,binary search+brute force+constructive algorithms+data structures+greedy+two pointers,2100.0,MEX vs DIFF,2606
1684:D,constructive algorithms+greedy+sortings,1700.0,Traps,7859
1684:C,brute force+constructive algorithms+greedy+implementation+sortings,1400.0,Column Swapping,10495
1684:B,constructive algorithms+math,800.0,Z mod X = C,19073
1684:A,constructive algorithms+games+math+strings,800.0,Digit Minimization,21522
1682:F,data structures+flows+graphs+greedy+sortings+two pointers,2700.0,MCMF?,222
1682:E,constructive algorithms+dfs and similar+graphs+greedy+math+sortings+trees,2700.0,Unordered Swaps,437
1682:D,constructive algorithms+implementation+trees,2000.0,Circular Spanning Tree,2699
1682:C,constructive algorithms+greedy+implementation+math,1400.0,LIS or Reverse LIS?,11935
1682:B,bitmasks+constructive algorithms+sortings,1100.0,AND Sorting,14597
1682:A,greedy+strings,800.0,Palindromic Indices,17788
1681:F,data structures+dfs and similar+divide and conquer+dp+dsu+trees,2300.0,Unique Occurrences,1056
1681:E,data structures+dp+matrices+shortest paths,2600.0,Labyrinth Adventures,509
1681:D,brute force+dfs and similar+dp+hashing+shortest paths,1700.0,Required Length,7547
